COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS
bba59ecb-bdd,Sub4SubKing,2023-01-08T09:00:00,Like if you agree! Sub to my channel for more!,1
50a1f552-ac4,Joshua Hill,2023-04-29T14:00:00,I take notes while watching your videos,0
9268cad7-c1d,Samantha Harris,2023-06-24T08:00:00,Such an underrated channel,0
f9cb4b52-24e,GiveawayBot471,2024-11-23T16:00:00,OMG this actually works!! http://bit.ly/fReEstUfF 💰💰💰,1
5d6d5259-260,Andrew Young,2023-10-07T05:00:00,I wish my teachers explained things like you do,0
6ecad98b-ae7,Ashley Lopez,2024-07-06T19:00:00,This helped me with my homework,0
78e5a384-273,Sarah Williams,2023-04-29T11:00:00,Notification squad! 🔔,0
40aed69e-2c5,GiveawayBot,2024-01-31T13:00:00,Hot singles in your area at http://bitcoin-profit.io 👇🚀⬇️🔥!!!,1
21abd0e0-775,Emily Chen,2023-05-07T02:00:00,"This came at the perfect time, I was just struggling with this",0
367a6931-8f4,GiveawayBot430,2023-04-26T20:00:00,FOREX SIGNALS FOR FREE! CHECK HTTP://CLICK4CASH.NET,1
35ceed20-172,musiclover_42,2024-01-03T14:00:00,"Just discovered this channel, where have you been all my life?",0
7d024eac-177,foodie_life,2024-08-29T06:00:00,What software do you use for editing?,0
f28556c3-75c,RichQuick,2024-06-30T10:00:00,SO INSPIRING! I POSTED A REACTION ON MY CHANNEL!,1
2318c0ea-c2e,PromoKing971,2024-05-15T17:00:00,Want free followers? Click http://get-rich-fast.com,1
226c2187-3c3,RichQuick352,2023-12-13T16:00:00,Want free followers? Click http://subscribe2win.com!!!!!!,1
e0302502-077,SubscribeNow123225,2023-06-20T08:00:00,Earn money online easily! http://bitcoin-profit.io,1
b2089222-346,GiveawayBot656,2023-06-28T21:00:00,I just got a free PS5 from http://freelikesfollowers.com!!!,1
176e8417-ab9,gamer_pro,2023-07-05T03:00:00,More people need to see this video,0
f3300438-a57,Lauren Allen,2024-10-06T16:00:00,This video changed my perspective on things,0
7b915810-573,Kayla Scott,2023-12-16T02:00:00,Love the way you break down complex topics,0
c8f1c50a-8e6,GiveawayBot599,2024-11-28T10:00:00,GREAT CONTENT! VISIT MY PAGE FOR SIMILAR STUFF! 🚀🚀💯🎁,1
dcaa4896-322,Sub4SubKing891,2024-07-16T15:00:00,Subscribe to my channel http://bitcoin-profit.io for free gifts!,1
541162dd-d94,Tyler Hall,2023-12-19T02:00:00,Such an underrated channel,0
a9e897c5-fe6,FollowerFactory,2024-04-25T02:00:00,Sub4Sub anyone??? Subscribe to me and I'll subscribe back!!!,1
8a3cd1eb-31a,GiveawayBot647,2023-04-07T01:00:00,NFT drop happening now! http://freelikesfollowers.com 🚀🚀🚀,1
5b94bccb-89d,Ethan Green,2024-09-05T08:00:00,"I've watched all your videos, you're the best!",0
d0672677-875,BotUser_xz,2023-05-09T01:00:00,This is fire! 🔥 Check my profile! 🔥💰🤑!!!!!!,1
b2f9ce7e-dd2,CryptoGuru99,2023-11-03T16:00:00,I made $5000 in one week! Visit https://t.co/xYzAbCdEf 🚀🎁,1
0025e5cb-2d3,PromoKing538,2023-12-25T16:00:00,Hot singles in your area at http://get-rich-fast.com,1
3d1248ad-d3e,Andrew Young,2024-01-22T09:00:00,Looking forward to the next one!,0
bbe4a707-3e9,Joshua Hill,2023-10-19T12:00:00,Finally someone who explains this properly!,0
b8eddb4b-8f3,RichQuick,2023-04-18T14:00:00,OMG this actually works!! http://subscribe2win.com 💰💰💰,1
d1db40a7-744,SpamMaster,2024-03-18T07:00:00,Win a $1000 gift card at https://t.co/xYzAbCdEf,1
73f73b4c-649,Ashley Lopez,2024-01-12T08:00:00,My teacher recommended this video to us,0
f30c6c86-bc2,BotUser_xz,2023-09-30T19:00:00,I made $5000 in one week! Visit http://bitcoin-profit.io 🤑🎁🔥👇👇,1
97398d87-e96,David Kim,2023-11-13T07:00:00,Your travel vlogs are always so beautiful,0
902072b2-d78,Samantha Harris,2023-06-04T04:00:00,"Great video, really enjoyed it!",0
5a251779-813,Emily Chen,2024-02-17T18:00:00,I have a question about the part at 4:33,0
e88fd013-71e,foodie_life,2024-10-22T07:00:00,This restored my faith in YouTube content,0
ae2b88f7-2dc,Ashley Lopez,2024-06-16T04:00:00,I've been looking for this information everywhere. Thank you!,0
0d6baabe-442,science_geek,2024-06-08T15:00:00,The quality of your content keeps getting better,0
8f19714c-0ca,SpamMaster458,2023-10-11T07:00:00,"If you see this, you HAVE to subscribe to me!",1
a4f0ec0c-199,SpamMaster187,2023-05-28T08:00:00,"If you see this, you HAVE to subscribe to me!",1
97939ca4-4af,Sarah Williams,2023-02-24T17:00:00,"You explain things so clearly, keep it up!",0
da30050c-ba6,Ryan Thomas,2023-01-23T08:00:00,The background music is so calming,0
d446e4b8-040,BotUser_xz512,2024-06-21T16:00:00,I made $5000 in one week! Visit http://earn-money-now.biz,1
e902f8bb-135,Sarah Williams,2023-09-09T00:00:00,You should collab with MrBeast,0
79e6e36e-1d7,FollowerFactory,2024-05-18T04:00:00,Win a $1000 gift card at http://earn-money-now.biz,1
b4833a5b-441,Amanda Wilson,2024-01-22T02:00:00,I disagree with some points but overall good video,0
5584d733-f9d,GiveawayBot,2024-09-23T10:00:00,Subscribe to my channel http://freelikesfollowers.com for free gifts!!!!!!!,1
73d4f93a-e10,Nicole Jackson,2023-07-04T07:00:00,Your dog is so cute! What breed is it?,0
1c02d29c-c22,science_geek,2023-08-22T17:00:00,More people need to see this video,0
e8a4dcfc-f0e,Emily Chen,2024-09-03T15:00:00,I have a question about the part at 1:05,0
759cf9c5-aa8,Lauren Allen,2024-11-03T15:00:00,This channel deserves more subscribers,0
ca246b88-aad,Stephanie King,2023-02-18T13:00:00,What camera do you use?,0
d731b204-c88,Joshua Hill,2024-05-04T19:00:00,Looking forward to the next one!,0
6f7f1dea-a8a,Ethan Green,2023-04-27T15:00:00,Please do more videos like this!,0
3cf6d82d-8b8,FakeAccount001337,2024-03-24T09:00:00,I made $5000 in one week! Visit http://scamsite.xyz/free,1
6ff348c4-e8c,FollowerFactory488,2023-05-23T07:00:00,NFT drop happening now! http://tinyurl.com/fr33g1fts 🚀🚀🚀 💯👇,1
cb91b80f-321,LikeBot3000336,2024-01-11T07:00:00,"I TURNED $100 INTO $50,000 WITH CRYPTO! DM ME 😱🤑💰🎁",1
47d45164-2cd,Alex Johnson,2024-02-22T11:00:00,I tried this recipe and my family loved it!,0
8cb3b40f-3fa,RichQuick43,2023-01-18T12:00:00,MEET BEAUTIFUL PEOPLE AT HTTPS://T.CO/XYZABCDEF 😍 💰🔥👇👇🎁!!!!!!!!!,1
7362f411-21a,ViralQueen152,2024-07-21T09:00:00,Click here for free V-Bucks http://earn-money-now.biz,1
5ef1a792-982,Nicole Jackson,2024-04-08T10:00:00,The editing on this video is amazing,0
1bbebdb2-abd,Joshua Hill,2023-06-26T16:00:00,Subscribed after watching just one video,0
213944c6-837,SubscribeNow123,2024-07-14T04:00:00,Great content! Visit my page for similar stuff!,1
c6e2d89d-fa0,Jessica Lee,2023-11-25T19:00:00,I disagree with some points but overall good video,0
1622ab60-e9e,GiveawayBot,2023-05-29T22:00:00,NFT DROP HAPPENING NOW! HTTP://SCAMSITE.XYZ/FREE 🚀🚀🚀,1
16ce7a22-0b2,LikeBot3000,2023-02-10T03:00:00,"If you see this, you HAVE to subscribe to me!",1
1e982088-fdc,FakeAccount001286,2024-02-14T23:00:00,"If you see this, you HAVE to subscribe to me!",1
b9e9e63d-0f4,Nicole Jackson,2023-02-10T13:00:00,I've been looking for this information everywhere. Thank you!,0
f7712cfa-737,Matthew Wright,2024-11-13T04:00:00,I take notes while watching your videos,0
9fa1ac3a-a53,FakeAccount001930,2023-03-30T05:00:00,SUBSCRIBE OR BAD LUCK FOR 7 YEARS!!! 👇🔥👇😱!!!!!!!!!,1
4bd60119-b65,SubscribeNow123,2023-04-23T14:00:00,SUBSCRIBE OR BAD LUCK FOR 7 YEARS!!!,1
ec79306d-21a,FollowerFactory506,2023-09-05T12:00:00,PLEASE SUBSCRIBE TO MY CHANNEL I NEED 1000 SUBS,1
f2f2a8f2-57f,Rachel Lewis,2024-04-25T06:00:00,I take notes while watching your videos,0
95b6dfe3-0f7,Sub4SubKing,2024-09-01T15:00:00,This is fire! 🔥 Check my profile!,1
39422216-4a3,RichQuick,2023-08-08T23:00:00,Passive income secrets revealed at http://tinyurl.com/fr33g1fts!!!!!!,1
0ecb2241-fca,Jason Robinson,2024-01-20T18:00:00,Thank you for making this free,0
d8fb80e2-029,Lauren Allen,2023-12-23T02:00:00,Beautifully produced video as always,0
9a8c906e-de4,CryptoGuru99,2024-04-13T07:00:00,CHECK OUT THIS AMAZING DEAL AT HTTP://SCAMSITE.XYZ/FREE,1
c348bde2-46f,Maria Garcia,2023-06-16T01:00:00,I wish my teachers explained things like you do,0
812ae143-b06,FollowerFactory508,2024-10-22T01:00:00,I BET YOU CAN'T SUBSCRIBE TO MY CHANNEL!,1
606bbd4f-1c2,Emily Chen,2024-01-17T20:00:00,Really appreciate the effort you put into these videos,0
00bba778-9ae,MoneyMaker2024,2023-01-10T03:00:00,EARN MONEY ONLINE EASILY! HTTP://TINYURL.COM/FR33G1FTS 🤑💯🤑,1
f0a1b080-de1,musiclover_42,2023-12-05T09:00:00,Thank you for being so honest and genuine,0
13886b1d-4b3,fitness_fan,2023-11-22T03:00:00,Your travel vlogs are always so beautiful,0
0d734164-6d2,foodie_life,2024-11-12T18:00:00,"Just discovered this channel, where have you been all my life?",0
4cf614de-547,BotUser_xz,2023-09-15T13:00:00,Adult content at http://www.fakepromo.net 🔞,1
95cab2e6-bde,FollowerFactory833,2024-11-25T03:00:00,I just got a free PS5 from http://tinyurl.com/fr33g1fts!!!,1
473e60af-02a,Ryan Thomas,2024-01-17T02:00:00,The animation at 11:20 was really cool,0
f376c6fa-758,Amanda Wilson,2024-05-02T13:00:00,This video changed my perspective on things,0
4fb4a2b2-267,Brandon White,2023-10-15T13:00:00,"Watching this for my exam tomorrow, wish me luck!",0
e7468f3d-b33,travel_addict,2023-03-25T07:00:00,My teacher recommended this video to us,0
2995d050-614,Sarah Williams,2024-10-17T11:00:00,"I cried watching this, so beautiful",0
8ac3c6ab-07c,Amanda Wilson,2023-05-12T20:00:00,"You explain things so clearly, keep it up!",0
01fe89f5-e95,MoneyMaker2024425,2023-03-27T13:00:00,CHECK OUT THIS AMAZING DEAL AT HTTPS://T.CO/XYZABCDEF,1
8b92067d-4e7,tech_nerd,2023-04-06T09:00:00,The cinematography is stunning,0
6ce0191e-601,LikeBot3000,2023-08-15T21:00:00,I JUST GOT A FREE PS5 FROM HTTP://TINYURL.COM/FR33G1FTS!!!,1
867af5a5-2c3,Megan Walker,2023-01-04T13:00:00,Early gang! Love your content,0
5edf3cad-033,LikeBot3000,2023-11-15T20:00:00,PLEASE SUBSCRIBE TO MY CHANNEL I NEED 1000 SUBS,1
1ca76856-4d9,SubscribeNow123849,2023-04-01T16:00:00,Awesome video bro! Sub to me I sub back! 🚀🚀!!!!!!,1
23260f4a-85e,PromoKing,2024-07-31T13:00:00,I just got a free PS5 from http://bit.ly/fReEstUfF!!!,1
f7622582-bd2,SubscribeNow123,2023-11-05T04:00:00,SUBSCRIBE TO MY CHANNEL HTTP://GOO.GL/SPAM123 FOR FREE GIFTS! 🚀😱🚀👇😱,1
aac5b155-4dc,bookworm_99,2023-11-30T04:00:00,This video changed my perspective on things,0
75e8093d-e92,bookworm_99,2024-03-22T12:00:00,Can you recommend any books on this topic?,0
26472407-4e3,Samantha Harris,2024-04-30T17:00:00,"I've watched all your videos, you're the best!",0
61519792-470,SubscribeNow123,2023-01-25T18:00:00,First comment! Check my channel out plz!,1
38432387-db0,GiveawayBot534,2024-08-17T13:00:00,My channel is better than this one lol subscribe,1
1f561f65-32f,tech_nerd,2023-02-01T04:00:00,"Great video, really enjoyed it!",0
4975f671-932,GiveawayBot,2024-03-27T20:00:00,Forex signals for free! Check http://tinyurl.com/fr33g1fts,1
4fa8a574-29c,Michael Brown,2023-02-05T09:00:00,The quality of your content keeps getting better,0
0c25c50a-d9d,BotUser_xz,2024-08-05T14:00:00,Best deals ever at http://get-rich-fast.com 🔥🔥🔥,1
52f598a2-322,BotUser_xz,2023-06-15T16:00:00,Nice video! 👍 Check out my content too!,1
dcf8d08a-1dc,Megan Walker,2024-06-10T06:00:00,I was confused about this but now I understand,0
6d66ffe6-a6a,FakeAccount001,2023-03-04T04:00:00,Click here for free V-Bucks http://freelikesfollowers.com,1
eaa684b4-2e0,FollowerFactory,2023-02-10T03:00:00,First comment! Check my channel out plz!,1
72f2db08-b07,Brandon White,2024-08-26T15:00:00,Notification squad! 🔔,0
35827935-d48,FreeGiftBot,2024-02-25T03:00:00,NFT DROP HAPPENING NOW! HTTPS://T.CO/XYZABCDEF 🚀🚀🚀 ⬇️🤑,1
42e9fdf2-9ef,GiveawayBot,2024-04-29T01:00:00,SUBSCRIBE OR BAD LUCK FOR 7 YEARS!!! 💯🔥,1
3da91b9a-550,Stephanie King,2023-07-08T05:00:00,The quality of your content keeps getting better,0
9a5880cf-bed,Nicole Jackson,2024-02-19T18:00:00,Please do more videos like this!,0
c2742853-a23,Kevin Clark,2024-01-06T06:00:00,I've been looking for this information everywhere. Thank you!,0
9d88dd1d-768,GiveawayBot,2024-02-22T20:00:00,So inspiring! I posted a reaction on my channel!,1
67864f48-d15,ClickHere4Free,2024-06-15T20:00:00,I JUST GOT A FREE PS5 FROM HTTP://EARN-MONEY-NOW.BIZ!!!!!!!!!,1
af678ce8-545,SpamMaster,2024-10-31T06:00:00,BEST DEALS EVER AT HTTP://SUBSCRIBE2WIN.COM 🔥🔥🔥 😱👇💯🚀🔥,1
ffc83ea0-90c,Chris Taylor,2024-05-30T00:00:00,Looking forward to the next one!,0
7ea3c09f-3f9,Chris Taylor,2023-10-10T21:00:00,My teacher recommended this video to us,0
f09defae-970,art_creator,2024-06-25T19:00:00,Beautifully produced video as always,0
c111106a-747,Brandon White,2023-09-22T20:00:00,"I've watched all your videos, you're the best!",0
bb79b59f-2df,Rachel Lewis,2024-06-27T19:00:00,Early gang! Love your content,0
dbc66eeb-455,SubscribeNow123994,2024-09-07T01:00:00,Click here for free V-Bucks http://www.fakepromo.net 💰⬇️,1
6108e269-7ce,foodie_life,2023-06-23T23:00:00,"I cried watching this, so beautiful",0
23044cf3-726,Amanda Wilson,2023-02-14T06:00:00,Love the way you break down complex topics,0
a6605d4e-653,study_buddy,2023-04-19T00:00:00,"Just discovered this channel, where have you been all my life?",0
e49e04fe-31f,FreeGiftBot586,2024-08-21T18:00:00,Best deals ever at http://bit.ly/fReEstUfF 🔥🔥🔥!!!,1
f0e26b69-843,Andrew Young,2023-12-28T10:00:00,This is pure gold! 💛,0
db8e21f5-b74,PromoKing,2023-05-15T20:00:00,Great content! Visit my page for similar stuff!,1
f4c74bd0-632,Andrew Young,2023-12-04T03:00:00,Please do more videos like this!,0
39810b07-6dd,FreeGiftBot,2024-07-30T00:00:00,Passive income secrets revealed at http://scamsite.xyz/free,1
26cbe677-243,tech_nerd,2023-10-29T10:00:00,What software do you use for editing?,0
cfdd313e-0c7,Lisa Anderson,2024-06-06T03:00:00,Can you recommend any books on this topic?,0
0caeaf95-4be,CryptoGuru99,2023-03-29T00:00:00,DATING SITE HTTP://EARN-MONEY-NOW.BIZ JOIN FREE TODAY!,1
ac825988-b80,Kayla Scott,2024-05-05T10:00:00,"I've been following your channel for years now, love the content",0
01f6e8c6-498,musiclover_42,2023-11-11T09:00:00,"Watching this for my exam tomorrow, wish me luck!",0
9e2f14ad-0c9,BotUser_xz952,2023-04-05T15:00:00,Check out my new song on my channel!!!,1
6524c8fb-765,SpamMaster,2024-09-24T14:00:00,Who's watching in 2024? Sub to me btw,1
9f9fcad7-e18,Megan Walker,2023-08-15T19:00:00,Thank you for making this free,0
532abf48-acd,Kayla Scott,2024-09-17T21:00:00,Your travel vlogs are always so beautiful,0
3420c40c-63c,art_creator,2024-06-01T04:00:00,I disagree with some points but overall good video,0
002e4de7-9a4,MoneyMaker2024,2024-04-26T09:00:00,SUBSCRIBE OR BAD LUCK FOR 7 YEARS!!!,1
6c46d1bb-449,SubscribeNow123,2024-06-09T18:00:00,Want free followers? Click http://scamsite.xyz/free,1
08ac22df-0dc,GiveawayBot408,2024-05-14T19:00:00,FOREX SIGNALS FOR FREE! CHECK HTTP://CLICK4CASH.NET 🔥💯🔥,1
d2bf6a49-44f,BotUser_xz,2024-01-17T21:00:00,Subscribe to my channel http://tinyurl.com/fr33g1fts for free gifts!!!!!!!,1
33dc956d-bcd,art_creator,2023-10-17T05:00:00,You should collab with CGP Grey,0
36adcc94-67f,Sub4SubKing718,2024-09-30T07:00:00,FOREX SIGNALS FOR FREE! CHECK HTTP://WWW.FAKEPROMO.NET,1
794151c2-119,CryptoGuru99,2023-09-11T11:00:00,Double your money with http://goo.gl/spam123,1
9624ed04-017,Joshua Hill,2023-03-17T12:00:00,This helped me with my homework,0
e79b88e5-f2c,Chris Taylor,2023-12-31T05:00:00,This is better than my university lectures lol,0
d899e90c-f20,CryptoGuru99565,2024-05-08T21:00:00,I MADE $5000 IN ONE WEEK! VISIT HTTP://EARN-MONEY-NOW.BIZ,1
ae5c13f3-990,SpamMaster455,2023-05-10T06:00:00,BITCOIN is going to $100k! Buy now at http://www.fakepromo.net!!!,1
0a64a3af-eb8,Jason Robinson,2024-02-24T23:00:00,This popped up in my recommendations and I'm glad it did,0
e17aa009-a43,Jason Robinson,2023-04-22T02:00:00,This is the best explanation I've found on YouTube,0
8e7d282d-0bb,Emily Chen,2023-02-26T08:00:00,The background music is so calming,0
71869ffd-3b3,Michael Brown,2023-01-14T05:00:00,I was confused about this but now I understand,0
5dcc2b3c-93d,ViralQueen553,2024-06-11T19:00:00,So inspiring! I posted a reaction on my channel!,1
61b10c9b-b31,study_buddy,2023-09-04T00:00:00,Can you make a video about machine learning?,0
7ecebe72-529,Megan Walker,2024-08-02T12:00:00,Can you recommend any books on this topic?,0
6dc78d2b-2a7,Ethan Green,2024-01-01T18:00:00,Can you make a video about history?,0
30686795-1e6,ClickHere4Free412,2023-08-10T14:00:00,WHO'S WATCHING IN 2024? SUB TO ME BTW,1
de900b33-6c3,bookworm_99,2023-09-10T22:00:00,I wish my teachers explained things like you do,0
c843bb38-ea5,foodie_life,2023-03-21T16:00:00,I have a project due next week and this is saving me,0
7bebd043-17d,Alex Johnson,2023-08-04T19:00:00,I love how you included both sides of the argument,0
ce701e11-0ed,gamer_pro,2023-03-16T17:00:00,How long did it take you to film this?,0
3d5bb5fe-d24,FollowerFactory195,2024-01-31T10:00:00,NFT drop happening now! http://subscribe2win.com 🚀🚀🚀,1
613b9c51-afd,BotUser_xz,2024-07-24T02:00:00,Win a $1000 gift card at http://freelikesfollowers.com,1
2ccd615a-d94,travel_addict,2024-09-04T00:00:00,What camera do you use?,0
5e740ba9-b3a,PromoKing424,2024-04-18T05:00:00,I BET YOU CAN'T SUBSCRIBE TO MY CHANNEL!,1
75115ef0-646,FollowerFactory488,2024-08-05T07:00:00,Earn money online easily! http://bitcoin-profit.io 🎁😱😱😱,1
7db9ac71-8d1,Stephanie King,2023-12-31T11:00:00,You make learning fun!,0
cec21231-f82,BotUser_xz,2024-08-21T15:00:00,Sub4Sub anyone??? Subscribe to me and I'll subscribe back!!!,1
f24e2fc4-081,Megan Walker,2024-06-25T04:00:00,Thank you for being so honest and genuine,0
fe4f9ebd-e68,Ethan Green,2023-12-03T12:00:00,What camera do you use?,0
08c2ac10-fe9,GiveawayBot172,2023-12-02T12:00:00,So inspiring! I posted a reaction on my channel!,1
dfdd9df9-fc2,David Kim,2024-11-27T16:00:00,"Great video, really enjoyed it!",0
678bfafc-4a2,science_geek,2024-09-10T12:00:00,I have a question about the part at 0:45,0
7a47fead-159,FollowerFactory,2024-04-07T01:00:00,CHECK OUT THIS AMAZING DEAL AT HTTP://BITCOIN-PROFIT.IO,1
4ed48788-cd0,travel_addict,2024-10-18T04:00:00,I sent this to my friend who needed to hear this,0
861b5fee-4fd,Matthew Wright,2023-05-11T07:00:00,More people need to see this video,0
fd2f0a61-454,Rachel Lewis,2024-02-09T11:00:00,"This tutorial was super helpful, thanks!",0
518b568f-b62,art_creator,2023-06-24T12:00:00,I've been looking for this information everywhere. Thank you!,0
4935d262-81d,PromoKing309,2023-12-15T06:00:00,Adult content at http://goo.gl/spam123 🔞 😱🤑💯🎁💯!!!!!!,1
f8a2d591-a07,SubscribeNow123704,2024-05-23T18:00:00,Best deals ever at http://tinyurl.com/fr33g1fts 🔥🔥🔥,1
c0a383f0-0ae,Ethan Green,2024-02-23T05:00:00,Subscribed after watching just one video,0
19847c45-ecb,Samantha Harris,2023-04-11T11:00:00,Thank you for being so honest and genuine,0
ef617bdd-e73,Brandon White,2023-07-30T14:00:00,The examples you use are so relatable,0
cc0f4a31-475,MoneyMaker2024,2023-06-27T06:00:00,I made $5000 in one week! Visit http://goo.gl/spam123,1
e5ef8bc2-9e6,CryptoGuru99167,2024-04-11T12:00:00,BITCOIN is going to $100k! Buy now at http://subscribe2win.com!!!!!!!!!,1
141b9b2a-7e0,GiveawayBot,2024-07-26T05:00:00,Hot singles in your area at http://bit.ly/fReEstUfF 😱🤑😱👇,1
4fa2a083-650,Jessica Lee,2023-11-07T18:00:00,"Short and informative, just how I like it",0
c628b4ca-145,ViralQueen,2023-12-10T21:00:00,"IF YOU SEE THIS, YOU HAVE TO SUBSCRIBE TO ME!",1
54f5eb62-ade,PromoKing,2023-05-04T15:00:00,Amazing! I just uploaded something even better! 💯🚀⬇️🎁,1
1c9fc505-728,musiclover_42,2024-05-11T00:00:00,I have a question about the part at 8:47,0
fac66d3d-69d,Jason Robinson,2023-02-08T10:00:00,This helped me with my homework,0
db4bd373-bf8,Tyler Hall,2023-11-14T10:00:00,Rewatching this because it's so good,0
